Solde Naturel
0.46812821445269887
0.47716790836754347
0.4453344575604272
0.4536553524804178
0.4630660015349194
0.44504436828020094
0.4899105877754434
0.4919825430294709
0.5035765379113019
0.542634033855668
0.517841344736066
0.5246605078499672
0.5593356819325617
0.5726473629782833
0.574475577242316
0.5664339308045019
